,sentence,word_labels
2,"In one such mouse model , potent angiogenesis inhibitors elicit compartmental reorganization of cancer cells around remaining blood vessels .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
3,"The glucose and lactate transporters GLUT1 and MCT4 are induced in distal hypoxic cells in a HIF1a - dependent fashion , indicative of glycolysis .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
4,"Tumor cells proximal to blood vessels instead express the lactate transporter MCT1 , and p - S6 , the latter reflecting mTOR signaling .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,O,O,O,O,O,O,O"
5,"Normoxic cancer cells import and metabolize lactate , resulting in upregulation of mTOR signaling via glutamine metabolism enhanced by lactate catabolism .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
6,"Thus , metabolic symbiosis is established in the face of angiogenesis inhibition , whereby hypoxic cancer cells import glucose and export lactate , while normoxic cells import and catabolize lactate .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O"
7,"mTOR signaling inhibition disrupts this metabolic symbiosis , associated with upregulation of the glucose transporter GLUT2 .","B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O"
0,VPAC2 ( vasoactive intestinal peptide receptor type 2 ) receptor deficient mice develop exacerbated experimental autoimmune encephalomyelitis with increased Th1 / Th17 and reduced Th2 / Treg responses .. Vasoactive intestinal peptide ( VIP ) and pituitary adenylyl cyclase - activating polypeptide ( PACAP ) are two structurally - related neuropeptides with widespread expression in the central and peripheral nervous systems .,"O,O,B,I,I,I,I,I,O,O,O,B,O,O,B,I,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
1,"Although these peptides have been repeatedly shown to exert potent anti - inflammatory actions when administered in animal models of inflammatory disease , mice deficient in VIP and PACAP were recently shown to exhibit different phenotypes ( ameliorated and exacerbated , respectively ) in response to experimental autoimmune encephalomyelitis ( EAE ) .","O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,B,I,O,B,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O"
2,"Therefore , elucidating what are the specific immunoregulatory roles played by each of their receptor subtypes ( VPAC1 , VPAC2 , and PAC1 ) is critical .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
3,"In this study , we found that mice with a genetic deletion of VIPR2 , encoding the VPAC2 receptor , exhibited exacerbated ( MOG35 - 55)-induced EAE compared to wild type mice , characterized by enhanced clinical and histopathological features , increased proinflammatory cytokines ( TNF - alpha , IL-6 , IFN - gamma ( Th1 ) , and IL-17 ( Th17 ) ) and reduced anti - inflammatory cytokines ( IL-10 , TGFbeta , and IL-4 ( Th2 ) ) in the CNS and lymph nodes .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
4,"Moreover , the abundance and proliferative index of lymph node , thymus and CNS CD4(+)CD25(+)FoxP3(+ ) Tregs were strikingly reduced in VPAC2 - deficient mice with EAE .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,B,O,O,O,O,O,O"
5,"Finally , the in vitro suppressive activity of lymph node and splenic Tregs from VPAC2 - deficient mice was impaired .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O"
6,"Overall , our results demonstrate critical protective roles for PACAP and the VPAC2 receptor against autoimmunity , promoting the expansion and maintenance of the Treg pool .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
0,A dramatic drop in blood pressure following prehospital GTN administration .. A male in his sixties with no history of cardiac chest pain awoke with chest pain following an afternoon sleep .,"O,O,B,I,I,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
1,The patient did not self medicate .,"O,B,O,O,O,O,O"
2,"The patient 's observations were within normal limits , he was administered oxygen via a face mask and glyceryl trinitrate ( GTN ) .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
3,"Several minutes after the GTN the patient experienced a sudden drop in blood pressure and heart rate , this was rectified by atropine sulphate and a fluid challenge .","O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,O,O"
4,There was no further deterioration in the patient 's condition during transport to hospital .,"O,O,O,O,O,O,O,B,O,O,O,O,O,O,O"
5,There are very few documented case like this in the prehospital scientific literature .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O"
6,"The cause appears to be the Bezold - Jarish reflex , stimulation of the ventricular walls which in turn decreases sympathetic outflow from the vasomotor centre .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
7,Prehospital care providers who are managing any patient with a syncopal episode that fails to recover within a reasonable time frame should consider the Bezold - Jarisch reflex as the cause and manage the patient accordingly .,"O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O"
0,"Comparison of unilateral pallidotomy and subthalamotomy findings in advanced idiopathic Parkinson 's disease .. A prospective , randomized , double - blind pilot study to compare the results of stereotactic unilateral pallidotomy and subthalamotomy in advanced idiopathic Parkinson 's disease ( PD ) refractory to medical treatment was designed .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,I,O,O,O,O,O,O,O,O,O,O"
1,"Ten consecutive patients ( mean age , 58.4 + /- 6.8 years ; 7 men , 3 women ) with similar characteristics at the duration of disease ( mean disease time , 8.4 + /- 3.5 years ) , disabling motor fluctuations ( Hoehn _ Yahr stage 3 - 5 in off - drug phases ) and levodopa - induced dyskinesias were selected .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O"
2,All patients had bilateral symptoms and their levodopa equivalent dosing were analysed .,"O,O,O,O,O,O,O,O,O,O,O,O,O"
3,Six patients were operated on in the globus pallidus interna ( GPi ) and four in the subthalamic nucleus ( STN ) .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
4,"Clinical evaluation included the use of the Unified Parkinson 's Disease Rating Scale ( UPDRS ) , Hoehn_Yahr score and Schwab England activities of daily living ( ADL ) score in ' on'- and ' off'-drug conditions before surgery and 6 months after surgery .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
5,There was statistically significant improvement in all contralateral major parkinsonian motor signs in all patients followed for 6 months .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
6,Levodopa equivalent daily intake was significantly reduced in the STN group .,"O,O,O,O,O,O,O,O,O,O,O,O"
7,"Changes in UPDRS , Hoehn _ Yahr and Schwab England ADL scores were similar in both groups .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
8,Cognitive functions were unchanged in both groups .,"O,O,O,O,O,O,O,O"
9,Complications were observed in two patients : one had a left homonymous hemianopsia after pallidotomy and another one developed left hemiballistic movements 3 days after subthalamotomy which partly improved within 1 month with Valproate 1000 mg / day .,"O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
10,The findings of this study suggest that lesions of the unilateral STN and GPi are equally effective treatment for patients with advanced PD refractory to medical treatment .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
0,P2RX7 : A bipolar and unipolar disorder candidate susceptibility gene ?,"B,O,O,O,O,O,O,O,O,O,O"
1,.,O
2,The chromosomal region 12q24 has been previously implicated by linkage studies of both bipolar disorder and unipolar mood disorder and we have reported two pedigrees segregating both bipolar disorder and Darier 's disease that show linkage across this region .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O,B,I,I,O,O,O,O,O,O,O"
3,The gene P2RX7 is located in this chromosomal region and has been recently reported as a susceptibility gene for bipolar disorder and unipolar depression .,"O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O"
4,The non - synonymous SNP rs2230912 ( resulting in amino - acid polymorphism Q460R ) showed the strongest association and has been postulated to be pathogenically relevant .,"O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
5,"We have investigated this gene in a large UK case - control sample ( bipolar I disorder N = 687 , unipolar recurrent major depression N = 1,036 , controls N = 1,204 ) .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
6,"Neither rs2230912 nor any of 8 other SNPs genotyped across P2RX7 was found to be associated with mood disorder in general , nor specifically with bipolar or unipolar disorder .","O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
7,"Further , sequencing of our two chromosome 12 - linked bipolar - Darier families showed no evidence of rare variants at P2RX7 that could explain the linkage .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
8,"Our data do not provide support for rs2230912 or the other polymorphisms studied within the P2RX7 locus , being involved in susceptibility to mood disorders .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
0,"Protective effects of antithrombin on puromycin aminonucleoside nephrosis in rats .. We investigated the effects of antithrombin , a plasma inhibitor of coagulation factors , in rats with puromycin aminonucleoside - induced nephrosis , which is an experimental model of human nephrotic syndrome .","O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
1,Antithrombin ( 50 or 500 IU / kg / i.v . ),"O,O,O,O,O,O,O,O,O,O,O,O"
2,was administered to rats once a day for 10 days immediately after the injection of puromycin aminonucleoside ( 50 mg / kg / i.v . ),"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O"
3,.,O
4,Treatment with antithrombin attenuated the puromycin aminonucleoside - induced hematological abnormalities .,"O,O,B,O,O,O,O,O,O,B,I,O"
5,Puromycin aminonucleoside - induced renal dysfunction and hyperlipidemia were also suppressed .,"O,O,O,O,O,O,O,O,O,O,O,O"
6,"Histopathological examination revealed severe renal damage such as proteinaceous casts in tubuli and tubular expansion in the kidney of control rats , while an improvement of the damage was seen in antithrombin - treated rats .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O"
7,"In addition , antithrombin treatment markedly suppressed puromycin aminonucleoside - induced apoptosis of renal tubular epithelial cells .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
8,"Furthermore , puromycin aminonucleoside - induced increases in renal cytokine content were also decreased .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
9,These findings suggest that thrombin plays an important role in the pathogenesis of puromycin aminonucleoside - induced nephrotic syndrome .,"O,O,O,O,B,O,O,O,O,O,O,O,O,B,I,O,O,B,I,O"
10,Treatment with antithrombin may be clinically effective in patients with nephrotic syndrome .,"O,O,B,O,O,O,O,O,O,O,O,O,O"
0,"Familial glucocorticoid receptor haploinsufficiency by non - sense mediated mRNA decay , adrenal hyperplasia and apparent mineralocorticoid excess .. Primary glucocorticoid resistance ( OMIM 138040 ) is a rare hereditary disease that causes a generalized partial insensitivity to glucocorticoid action , due to genetic alterations of the glucocorticoid receptor ( GR ) .","O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,O,O,O,O,O,B,I,O,O,O,O,B,I,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,B,I,O,O,O,O"
1,"Investigation of adrenal incidentalomas led to the discovery of a family ( eight affected individuals spanning three generations ) , prone to cortisol resistance , bilateral adrenal hyperplasia , arterial hypertension and hypokalemia .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
2,"This phenotype exacerbated over time , cosegregates with the first heterozygous nonsense mutation p. R469[R , X ] reported to date for the GR , replacing an arginine ( CGA ) by a stop ( TGA ) at amino - acid 469 in the second zinc finger of the DNA - binding domain of the receptor .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
3,"In vitro , this mutation leads to a truncated 50 - kDa GR lacking hormone and DNA binding capacity , devoid of hormone - dependent nuclear translocation and transactivation properties .","O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
4,"In the proband 's fibroblasts , we provided evidence for the lack of expression of the defective allele in vivo .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
5,The absence of detectable mutated GR mRNA was accompanied by a 50 % reduction in wild type GR transcript and protein .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
6,"This reduced GR expression leads to a significantly below - normal induction of glucocorticoid - induced target genes , FKBP5 in fibroblasts .","O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O"
7,We demonstrated that the molecular mechanisms of glucocorticoid signaling dysfunction involved GR haploinsufficiency due to the selective degradation of the mutated GR transcript through a nonsense - mediated mRNA Decay that was experimentally validated on emetine - treated propositus ' fibroblasts .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
8,GR haploinsufficiency leads to hypertension due to illicit occupation of renal mineralocorticoid receptor by elevated cortisol rather than to increased mineralocorticoid production reported in primary glucocorticoid resistance .,"O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O"
9,"Indeed , apparent mineralocorticoid excess was demonstrated by a decrease in urinary tetrahydrocortisone - tetrahydrocortisol ratio in affected patients , revealing reduced glucocorticoid degradation by renal activity of the 11b - hydroxysteroid dehydrogenase type 2 , a GR regulated gene .","O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
10,"We propose thus that GR haploinsufficiency compromises glucocorticoid sensitivity and may represent a novel genetic cause of subclinical hypercortisolism , incidentally revealed bilateral adrenal hyperplasia and mineralocorticoid - independent hypertension .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,O,B,O,O,B,O"
0,Coenzyme Q10 treatment ameliorates acute cisplatin nephrotoxicity in mice ..,"B,I,O,O,O,O,O,O,O,O"
1,The nephroprotective effect of coenzyme Q10 was investigated in mice with acute renal injury induced by a single i.p .,"O,O,O,O,B,I,O,O,O,B,O,O,O,O,O,O,O,O,O,O"
2,injection of cisplatin ( 5 mg / kg ) .,"O,O,O,O,O,O,O,O,O,O"
3,"Coenzyme Q10 treatment ( 10 mg / kg / day , i.p . )","B,I,O,O,O,O,O,O,O,O,O,O,O,O"
4,"was applied for 6 consecutive days , starting 1 day before cisplatin administration .","O,O,O,O,O,O,O,O,O,O,O,O,O,O"
5,Coenzyme Q10 significantly reduced blood urea nitrogen and serum creatinine levels which were increased by cisplatin .,"O,O,O,O,B,I,I,O,O,O,O,O,O,O,O,O,O"
6,"Coenzyme Q10 significantly compensated deficits in the antioxidant defense mechanisms ( reduced glutathione level and superoxide dismutase activity ) , suppressed lipid peroxidation , decreased the elevations of tumor necrosis factor - alpha , nitric oxide and platinum ion concentration , and attenuated the reductions of selenium and zinc ions in renal tissue resulted from cisplatin administration .","O,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
7,"Also , histopathological renal tissue damage mediated by cisplatin was ameliorated by coenzyme Q10 treatment .","O,O,O,O,O,O,O,O,B,O,O,O,B,I,O,O"
8,"Immunohistochemical analysis revealed that coenzyme Q10 significantly decreased the cisplatin - induced overexpression of inducible nitric oxide synthase , nuclear factor - kappaB , caspase-3 and p53 in renal tissue .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,I,O,O,O,O,O,O,O,O"
9,It was concluded that coenzyme Q10 represents a potential therapeutic option to protect against acute cisplatin nephrotoxicity commonly encountered in clinical practice .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,B,O,O,O,O,O,O"
0,Two novel mutations of the PAX6 gene causing different phenotype in a cohort of Chinese patients .. PURPOSE : Aniridia ( AN ) is a rare congenital panocular disorder caused by the mutations of the paired box homeotic gene 6(PAX6 ) gene .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
1,The PAX6 gene is also involved in other anterior segment malformations including Peters anomaly .,"O,O,O,O,O,O,O,O,B,I,I,O,O,O,O"
2,"We studied the PAX6 gene mutations in a cohort of affected individuals with different clinical phenotype including AN , coloboma of iris and choroid , or anterior segment malformations .","O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,I,I,O,O,O,O,O,O"
3,PATIENTS AND METHODS : Six unrelated families and 10 sporadic patients were examined clinically .,"B,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
4,"After informed consent was obtained , genomic DNA was extracted from the venous blood of all participants .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
5,Mutation screening of all exons of the PAX6 gene was performed by direct sequencing of PCR - amplified DNA fragments .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
6,Multiplex ligation - dependent probe amplification ( MLPA ) was performed to detect large deletions .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
7,"RESULTS : By clinical examination , the patients and the pedigrees were divided into the following three groups : AN , coloboma of iris and choroids , and the anterior segment malformations including peters anomaly .","O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O"
8,"Sequencing of the PAX6 gene , three intragenic mutations including a novel heterozygous splicing - site mutations c.357 - 3C > G ( p. Ser119fsX ) were identified in the patients of the AN group .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,I,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
9,A novel missense mutation c.643T > C ( p. S216P ) was detected in the anterior segment malformation group .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
10,The mutation p. S216P located in the homeodomain region of the PAX6 caused the phenotype of Peters anomaly in family A6 with different expressing .,"O,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
11,"Through MLPA analysis , a large deletion including the whole PAX6 gene and DKFZ p686k1684 gene was detected in one sporadic patient from the AN group .","O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,O,O,O,O,O,O,B,O,O,O,O,O"
12,Neither intragenic mutation nor large deletion was identified in the group with coloboma of iris and choroid .,"O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,I,I,O"
